Date,Open,High,Low,Price_USD,Volume,USD_Index,Inflation_Rate,Interest_Rate
2016-09-27,1458.08,1466.82,1452.57,1460.04,99651,96.91,1.37,4.62
2016-09-28,1461.53,1467.83,1458.21,1460.57,168064,96.97,1.69,4.73
2016-09-29,1458.01,1459.53,1456.29,1457.86,241651,95.65,1.58,4.17
2016-09-30,1456.1,1469.09,1455.95,1459.26,271633,98.23,2.04,4.42
2016-10-03,1442.86,1461.18,1440.14,1452.34,61371,92.99,1.84,4.58
2016-10-04,1445.9,1460.45,1444.2,1450.22,61498,100.15,1.79,4.55
2016-10-05,1443.23,1447.71,1438.77,1445.62,82638,97.57,1.63,4.79
2016-10-06,1445.54,1448.81,1444.47,1446.61,103931,97.93,1.2,4.73
2016-10-07,1446.61,1452.66,1443.94,1451.53,186215,100.38,1.49,4.97
2016-10-10,1453.4,1459.6,1451.41,1455.55,126867,99.81,1.98,4.75
2016-10-11,1440.19,1445.51,1426.95,1445.09,61003,97.39,1.54,4.58
2016-10-12,1454.24,1459.09,1452.6,1454.79,77291,100.02,1.21,4.86
2016-10-13,1451.84,1460.61,1444.82,1456.53,97071,102.74,1.5,4.6
2016-10-14,1449.65,1456.18,1445.99,1453.35,54411,96.37,1.17,4.6
2016-10-17,1449.42,1460.38,1448.89,1455.13,99256,100.77,1.2,4.67
2016-10-18,1455.65,1460.79,1455.03,1456.32,61366,96.09,1.52,4.91
2016-10-19,1449.86,1461.62,1445.8,1453.64,51006,101.83,1.6,4.83
2016-10-20,1458.88,1461.82,1449.53,1454.93,67589,97.11,1.22,4.82
2016-10-21,1454.29,1461.92,1450.38,1452.52,116355,97.03,1.27,4.96
2016-10-24,1451.43,1456.65,1449.88,1451.73,116034,101.78,1.06,4.81
2016-10-25,1445.51,1453.22,1444.44,1448.98,102607,100.74,1.38,4.48
2016-10-26,1444.48,1445.6,1437.47,1442.83,146773,97.28,0.93,4.74
2016-10-27,1446.86,1449.01,1440.43,1443.87,140678,99.29,1.34,4.91
2016-10-28,1447.53,1460.43,1442.84,1446.91,107125,97.17,1.43,4.43
2016-10-31,1457.29,1458.24,1449.66,1450.32,101372,94.94,0.97,4.66
2016-11-01,1456.45,1458.4,1448.22,1454.45,103965,99.36,1.16,4.5
2016-11-02,1460.3,1465.82,1453.24,1456.31,93054,97.98,1.4,4.68
2016-11-03,1454.83,1460.21,1453.9,1454.25,41367,96.53,1.36,4.83
2016-11-04,1461.44,1462.8,1454.47,1458.48,155467,102.12,1.37,4.86
2016-11-07,1449.85,1454.26,1440.66,1453.32,115729,96.62,1.48,4.63
2016-11-08,1447.59,1461.32,1444.32,1449.58,60686,99.29,0.99,4.75
2016-11-09,1447.08,1447.65,1443.23,1445.56,174752,101.66,1.59,4.43
2016-11-10,1452.35,1454.92,1450.38,1450.87,77964,98.28,1.33,4.39
2016-11-11,1457.78,1461.54,1447.98,1455.56,94550,97.04,1.26,4.82
2016-11-14,1463.68,1473.79,1457.59,1458.86,148661,99.6,0.94,4.19
2016-11-15,1457.92,1468.99,1456.11,1464.18,107802,99.95,1.34,4.54
2016-11-16,1456.24,1474.23,1450.19,1460.51,168408,101.03,1.53,4.75
2016-11-17,1463.5,1463.53,1461.8,1462.49,85747,103.5,1.44,4.68
2016-11-18,1459.12,1463.5,1455.96,1462.3,194166,97.68,1.45,4.22
2016-11-21,1482.14,1495.42,1464.37,1467.28,72321,99.28,1.32,4.72
2016-11-22,1469.4,1480.16,1461.93,1467.13,167217,95.62,1.39,4.51
2016-11-23,1465.39,1471.01,1464.86,1465.73,39893,100.47,1.13,4.66
2016-11-24,1466.34,1469.41,1461.6,1468.61,63571,99.24,1.4,4.54
2016-11-25,1470.93,1474.22,1467.4,1473.05,111211,98.3,1.28,4.53
2016-11-28,1471.16,1474.4,1469.28,1471.03,84105,97.22,1.12,4.36
2016-11-29,1471.63,1472.1,1469.75,1471.13,95807,97.89,1.59,4.58
2016-11-30,1464.61,1474.01,1462.16,1466.62,100374,99.39,1.01,4.82
2016-12-01,1454.31,1457.58,1452.74,1455.5,61306,96.47,1.53,4.57
2016-12-02,1462.67,1476.26,1448.33,1456.8,63172,98.1,1.55,4.57
2016-12-05,1466.73,1466.88,1452.47,1460.66,108320,98.88,1.27,4.52
2016-12-06,1463.36,1466.87,1458.23,1462.25,75619,94.98,1.66,4.43
2016-12-07,1447.83,1459.59,1444.06,1453.68,168790,96.27,1.26,4.48
2016-12-08,1454.8,1465.01,1443.18,1452.45,91420,97.25,1.25,4.66
2016-12-09,1449.44,1451.36,1439.28,1442.71,131597,102.9,1.1,4.99
2016-12-12,1455.97,1464.07,1448.07,1450.01,117846,96.85,1.4,4.77
2016-12-13,1448.62,1450.45,1434.27,1445.43,77616,98.82,1.16,4.71
2016-12-14,1457.73,1463.37,1446.37,1451.54,44706,96.31,1.2,4.92
2016-12-15,1456.48,1466.65,1447.78,1456.25,158573,96.93,1.38,4.69
2016-12-16,1455.24,1458.27,1440.52,1452.5,66731,95.3,1.39,4.78
2016-12-19,1445.43,1448.41,1439.38,1448.39,83993,100.61,1.71,4.65
2016-12-20,1451.64,1455.63,1449.68,1450.36,92935,95.61,1.63,4.68
2016-12-21,1452.66,1454.25,1439.23,1446.89,96721,101.21,1.53,4.4
2016-12-22,1445.17,1448.13,1443.71,1447.73,145042,100.11,1.36,4.57
2016-12-23,1442.17,1453.58,1438.9,1445.91,98946,98.77,1.3,4.53
2016-12-26,1439.29,1440.85,1428.13,1438.87,93812,101.36,1.39,4.52
2016-12-27,1428.2,1432.73,1421.73,1429.17,148357,106.84,1.26,4.51
2016-12-28,1433.35,1434.05,1430.45,1430.56,125525,100.27,1.22,4.82
2016-12-29,1426.47,1433.56,1422.3,1428.41,73553,96.29,1.38,4.55
2016-12-30,1433.65,1435.85,1424.67,1426.29,62388,102.83,1.17,4.59
2017-01-02,1424.6,1435.15,1423.73,1430.13,71006,99.54,1.19,4.94
2017-01-03,1441.2,1448.81,1434.84,1435.8,96791,104.31,1.63,4.72
2017-01-04,1431.65,1435.85,1430.41,1434.94,59968,97.78,1.05,4.6
2017-01-05,1426.05,1436.78,1416.8,1433.78,102365,102.25,1.13,4.76
2017-01-06,1437.44,1439.37,1435.65,1436.41,93743,99.03,1.71,4.5
2017-01-09,1430.24,1435.44,1420.97,1431.33,35703,105.71,1.29,4.54
2017-01-10,1427.94,1436.24,1424.72,1432.71,56248,98.35,1.74,4.54
2017-01-11,1428.34,1441.63,1426.33,1435.58,31122,106.54,1.1,4.63
2017-01-12,1439.0,1439.89,1438.35,1439.03,86028,100.11,1.41,4.67
2017-01-13,1434.84,1438.87,1425.08,1430.65,151691,101.19,1.58,4.45
2017-01-16,1430.78,1430.88,1427.62,1428.27,46338,103.34,1.16,4.65
2017-01-17,1424.94,1432.8,1419.38,1424.69,58167,97.15,1.81,4.68
2017-01-18,1427.56,1429.24,1420.01,1425.51,92457,101.54,1.29,4.52
2017-01-19,1427.93,1431.43,1425.52,1428.05,64505,98.36,1.52,4.57
2017-01-20,1429.01,1439.49,1423.83,1435.17,64378,99.42,1.22,4.42
2017-01-23,1427.87,1439.87,1427.51,1433.98,122594,99.26,1.76,4.36
2017-01-24,1431.24,1445.39,1425.18,1432.11,80986,100.49,1.46,4.41
2017-01-25,1436.99,1442.23,1435.24,1437.68,54464,100.34,1.91,4.69
2017-01-26,1443.07,1449.89,1435.24,1439.4,42826,97.57,1.68,4.66
2017-01-27,1448.82,1449.84,1437.38,1445.53,238795,99.27,1.6,4.87
2017-01-30,1450.53,1455.61,1444.73,1447.91,155022,93.1,1.15,4.59
2017-01-31,1441.8,1443.54,1435.93,1443.01,82400,101.45,1.41,4.59
2017-02-01,1431.39,1443.4,1418.41,1437.34,102246,103.26,1.31,4.63
2017-02-02,1432.48,1433.1,1428.81,1430.71,81193,99.55,1.39,4.42
2017-02-03,1436.33,1439.76,1429.24,1434.07,121077,95.03,1.42,4.71
2017-02-06,1430.18,1442.84,1420.45,1440.5,70144,100.85,1.16,4.63
2017-02-07,1445.67,1452.81,1437.2,1449.29,79437,97.02,1.35,4.43
2017-02-08,1450.51,1460.3,1443.51,1453.53,118439,99.35,1.36,4.63
2017-02-09,1459.76,1461.16,1449.64,1459.24,176582,100.57,1.13,4.69
2017-02-10,1453.44,1457.12,1441.72,1456.96,132795,100.24,1.58,4.37
2017-02-13,1452.55,1457.54,1449.77,1452.72,161710,101.6,1.44,4.73
2017-02-14,1456.07,1461.98,1452.48,1456.99,87119,99.23,1.59,4.5
2017-02-15,1458.6,1464.87,1456.69,1459.29,76941,99.28,1.5,4.11
2017-02-16,1457.03,1461.72,1454.17,1460.17,45462,100.69,0.95,4.71
2017-02-17,1459.53,1465.21,1455.63,1462.33,101608,98.65,1.17,4.77
2017-02-20,1460.14,1469.6,1456.55,1464.89,114877,97.09,1.79,4.39
2017-02-21,1472.89,1483.67,1469.93,1471.21,87552,99.89,1.58,4.31
2017-02-22,1480.14,1493.0,1472.81,1477.61,72353,95.89,0.98,4.76
2017-02-23,1477.11,1482.62,1466.74,1480.53,162325,98.49,1.5,4.47
2017-02-24,1491.64,1492.19,1481.67,1484.87,127099,95.21,1.17,4.76
2017-02-27,1486.96,1489.48,1486.16,1488.36,166896,97.24,0.86,4.29
2017-02-28,1493.41,1500.03,1483.52,1486.59,67411,97.36,1.79,4.77
2017-03-01,1487.65,1498.31,1481.64,1490.52,74362,96.15,1.4,4.72
2017-03-02,1475.35,1494.93,1468.8,1484.38,159734,101.41,1.43,4.63
2017-03-03,1491.5,1494.34,1488.79,1489.7,96863,101.16,1.06,4.25
2017-03-06,1486.3,1494.07,1478.35,1485.19,78618,101.94,1.09,4.5
2017-03-07,1487.07,1497.53,1484.96,1486.92,80837,98.17,0.98,4.7
2017-03-08,1480.49,1485.96,1476.65,1483.35,98279,97.58,1.73,4.3
2017-03-09,1486.17,1491.22,1483.67,1486.32,147440,100.65,0.97,4.47
2017-03-10,1484.27,1487.99,1483.82,1486.55,92576,98.96,1.78,4.61
2017-03-13,1478.84,1481.9,1471.71,1480.18,135430,99.0,1.13,4.37
2017-03-14,1486.28,1489.4,1471.76,1482.53,119008,92.31,1.07,4.74
2017-03-15,1481.04,1487.21,1476.51,1480.22,69470,100.58,1.36,4.71
2017-03-16,1487.44,1494.27,1479.22,1484.72,69449,100.22,1.2,4.58
2017-03-17,1484.08,1496.04,1479.09,1485.12,82445,98.64,1.4,4.61
2017-03-20,1486.53,1497.61,1479.04,1488.05,57830,100.67,1.15,4.46
2017-03-21,1478.82,1489.16,1472.9,1483.96,80365,100.17,1.3,4.63
2017-03-22,1479.95,1482.03,1478.16,1481.59,180840,96.94,1.18,4.45
2017-03-23,1465.1,1489.97,1460.02,1479.84,97484,98.14,1.59,4.51
2017-03-24,1481.6,1491.55,1471.37,1484.23,72650,96.14,1.5,4.46
2017-03-27,1492.81,1495.19,1491.62,1493.18,212415,102.25,1.43,4.75
2017-03-28,1492.3,1497.17,1484.48,1489.79,68033,101.06,1.64,4.71
2017-03-29,1494.03,1513.16,1490.96,1495.24,67187,96.54,1.44,4.38
2017-03-30,1486.99,1487.62,1483.87,1485.44,161424,100.2,1.42,4.73
2017-03-31,1470.57,1483.99,1470.33,1480.25,128608,99.39,1.34,4.41
2017-04-03,1476.61,1477.88,1469.3,1476.86,93711,97.0,1.19,4.8
2017-04-04,1463.56,1472.42,1458.73,1470.97,137690,99.07,1.19,4.76
2017-04-05,1458.72,1467.1,1448.65,1464.03,111328,100.96,1.41,4.85
2017-04-06,1465.49,1468.91,1457.95,1466.32,61421,101.15,1.62,4.57
2017-04-07,1471.32,1478.71,1461.13,1465.71,37834,104.63,1.51,4.48
2017-04-10,1470.17,1474.09,1460.28,1468.54,78673,99.02,1.51,4.47
2017-04-11,1472.2,1476.66,1470.26,1472.12,152355,98.16,1.09,4.57
2017-04-12,1473.65,1484.08,1473.1,1473.73,83167,100.15,1.5,4.37
2017-04-13,1474.01,1482.51,1471.14,1477.18,118662,98.26,1.27,4.16
2017-04-14,1474.83,1489.13,1473.76,1477.24,106275,97.25,1.41,4.46
2017-04-17,1474.69,1484.9,1464.63,1472.8,50141,96.43,1.51,4.52
2017-04-18,1471.96,1481.05,1466.14,1478.1,83905,90.14,1.08,4.6
2017-04-19,1478.37,1480.07,1472.8,1475.75,113954,100.56,1.41,4.57
2017-04-20,1470.07,1479.59,1469.9,1471.79,72051,94.66,1.43,4.53
2017-04-21,1474.99,1475.33,1467.28,1471.34,85390,96.56,1.62,4.68
2017-04-24,1472.43,1473.88,1460.42,1468.19,115462,99.51,1.24,4.38
2017-04-25,1459.28,1470.05,1452.16,1466.65,101625,97.99,1.35,4.41
2017-04-26,1466.06,1473.73,1463.94,1468.62,150056,104.15,1.41,4.82
2017-04-27,1466.84,1471.43,1463.87,1470.61,115089,94.99,1.24,4.03
2017-04-28,1458.87,1473.88,1455.28,1466.84,67350,104.39,1.23,4.67
2017-05-01,1461.12,1466.15,1460.84,1465.66,81550,102.25,1.22,4.59
2017-05-02,1481.79,1482.56,1470.38,1471.01,99520,101.03,1.33,4.5
2017-05-03,1476.39,1481.14,1462.83,1473.7,168613,102.34,1.8,4.63
2017-05-04,1492.28,1493.27,1478.62,1483.75,81682,99.68,1.34,4.61
2017-05-05,1493.37,1494.32,1488.37,1489.66,49363,94.36,1.49,4.28
2017-05-08,1492.81,1503.17,1492.12,1496.14,117739,99.86,1.37,4.35
2017-05-09,1488.29,1499.57,1483.84,1490.0,72966,94.92,1.29,4.42
2017-05-10,1496.61,1497.07,1488.56,1493.98,59034,97.27,1.36,4.17
2017-05-11,1496.08,1500.63,1485.16,1494.12,99461,98.39,1.55,4.49
2017-05-12,1489.33,1497.1,1478.77,1491.91,145676,96.32,1.35,4.59
2017-05-15,1487.03,1498.3,1480.76,1493.79,78468,100.95,1.32,4.66
2017-05-16,1513.42,1516.5,1489.76,1498.64,120406,98.02,1.3,4.5
2017-05-17,1500.76,1505.62,1496.92,1501.4,129672,99.55,1.11,4.37
2017-05-18,1496.18,1502.94,1494.23,1497.64,135498,98.54,1.62,4.52
2017-05-19,1502.05,1511.24,1494.05,1501.54,73650,98.85,1.25,4.47
2017-05-22,1498.53,1510.03,1495.85,1499.62,63042,96.33,1.73,4.6
2017-05-23,1501.59,1509.25,1499.64,1501.03,66575,95.6,1.42,4.47
2017-05-24,1505.78,1505.98,1498.64,1499.99,135454,98.16,1.71,4.61
2017-05-25,1498.79,1503.4,1496.0,1499.35,128921,96.13,1.31,4.44
2017-05-26,1498.12,1521.26,1495.09,1503.36,67315,102.0,1.18,4.67
2017-05-29,1498.81,1507.47,1485.65,1499.54,231667,95.1,1.62,4.5
2017-05-30,1507.05,1509.94,1505.87,1509.15,64180,104.32,1.22,4.39
2017-05-31,1507.32,1516.77,1499.92,1500.91,147235,99.29,1.68,4.42
2017-06-01,1503.74,1504.35,1491.06,1498.48,181292,98.73,1.5,4.58
2017-06-02,1501.1,1507.66,1500.3,1500.62,103146,97.19,1.72,4.28
2017-06-05,1498.71,1508.09,1487.54,1504.48,72555,100.15,1.11,4.45
2017-06-06,1498.86,1511.01,1492.96,1504.4,73192,98.0,1.6,4.63
2017-06-07,1504.58,1512.81,1501.24,1504.52,88890,99.26,1.17,4.55
2017-06-08,1508.38,1510.87,1506.67,1506.86,152108,100.6,0.76,4.29
2017-06-09,1504.46,1511.72,1496.66,1506.15,61086,100.17,1.58,4.51
2017-06-12,1511.7,1524.28,1505.84,1513.88,47310,101.54,1.35,4.26
2017-06-13,1515.58,1522.17,1514.68,1518.28,114099,99.75,1.6,4.49
2017-06-14,1522.76,1540.2,1519.74,1522.86,124572,95.99,1.38,4.67
2017-06-15,1507.77,1521.47,1501.47,1518.63,216899,93.2,1.36,4.47
2017-06-16,1513.63,1523.05,1510.66,1518.65,56787,98.93,1.73,4.29
2017-06-19,1515.46,1519.19,1514.96,1518.32,93533,98.97,1.38,4.43
2017-06-20,1519.39,1527.77,1504.42,1513.91,157115,103.25,1.23,4.49
2017-06-21,1512.32,1518.24,1499.77,1516.02,103605,98.13,1.33,4.62
2017-06-22,1514.67,1515.43,1510.4,1513.85,91292,99.37,1.39,4.62
2017-06-23,1518.41,1519.0,1507.74,1517.38,135396,100.36,0.64,4.29
2017-06-26,1519.27,1519.51,1502.06,1513.38,77671,99.73,1.47,4.4
2017-06-27,1527.75,1531.74,1515.12,1521.99,138768,100.49,1.69,4.51
2017-06-28,1517.83,1518.93,1517.24,1518.09,59788,96.36,1.34,4.36
2017-06-29,1517.37,1520.63,1515.76,1519.54,53756,95.96,1.25,4.52
2017-06-30,1520.7,1523.78,1519.55,1523.73,88482,97.66,1.45,4.25
2017-07-03,1521.01,1527.85,1514.08,1522.11,35407,92.94,1.79,4.48
2017-07-04,1524.61,1537.35,1522.1,1526.6,102117,98.25,1.47,4.6
2017-07-05,1523.62,1528.74,1520.3,1521.09,49363,96.74,1.4,4.45
2017-07-06,1530.39,1532.79,1523.84,1528.47,110521,99.14,1.25,4.47
2017-07-07,1531.65,1536.7,1525.22,1528.93,106317,97.66,1.08,4.57
2017-07-10,1532.95,1534.1,1519.68,1527.18,96068,95.8,1.35,4.37
2017-07-11,1534.67,1537.97,1523.66,1526.14,117543,101.62,1.36,4.53
2017-07-12,1531.0,1532.47,1528.96,1530.43,107117,98.52,0.87,4.43
2017-07-13,1533.05,1539.82,1525.37,1528.01,87798,100.49,1.17,4.3
2017-07-14,1523.2,1540.21,1522.86,1524.81,205335,98.82,1.64,4.57
2017-07-17,1530.28,1533.29,1524.38,1524.86,115534,99.52,1.28,4.64
2017-07-18,1524.45,1527.26,1518.21,1519.61,134425,94.99,0.73,4.61
2017-07-19,1533.37,1536.2,1522.98,1528.75,151635,101.52,1.75,4.57
2017-07-20,1526.85,1532.33,1522.8,1526.42,128960,100.54,1.12,4.51
2017-07-21,1527.76,1538.15,1521.92,1530.82,225287,98.27,1.23,4.48
2017-07-24,1526.54,1538.55,1521.36,1532.95,105493,99.02,1.61,4.41
2017-07-25,1528.42,1532.08,1525.31,1528.61,98441,100.84,1.16,4.33
2017-07-26,1536.01,1540.88,1524.98,1528.98,76127,97.4,0.85,4.11
2017-07-27,1531.73,1537.73,1527.62,1533.16,89097,94.34,1.4,4.19
2017-07-28,1536.26,1540.06,1528.49,1532.65,73681,97.42,1.54,4.42
2017-07-31,1543.44,1548.09,1535.78,1539.54,129428,98.63,1.23,4.23
2017-08-01,1543.59,1549.65,1537.77,1544.91,68533,98.13,1.31,4.48
2017-08-02,1555.91,1564.91,1546.81,1549.79,101672,101.47,1.05,4.68
2017-08-03,1534.44,1549.95,1534.28,1547.95,123478,95.79,1.1,3.93
2017-08-04,1537.44,1546.19,1528.92,1543.1,104833,96.14,1.26,4.27
2017-08-07,1537.01,1554.18,1534.34,1541.24,68984,95.59,1.51,4.74
2017-08-08,1538.8,1546.95,1525.37,1542.6,130558,99.3,1.37,4.54
2017-08-09,1547.21,1547.64,1544.4,1545.65,95402,94.39,1.6,4.39
2017-08-10,1536.85,1543.33,1521.39,1535.52,31285,100.14,1.76,4.33
2017-08-11,1537.69,1543.54,1527.01,1535.88,66613,95.94,1.56,4.5
2017-08-14,1540.52,1542.54,1533.15,1537.77,172897,96.33,0.94,4.55
2017-08-15,1532.44,1540.0,1516.91,1536.82,178747,102.69,1.27,4.22
2017-08-16,1537.85,1544.93,1537.85,1543.49,121837,101.3,1.56,4.63
2017-08-17,1547.78,1556.75,1542.04,1545.94,135080,98.5,1.31,4.46
2017-08-18,1549.81,1554.48,1544.61,1552.74,72307,94.88,0.94,4.54
2017-08-21,1545.5,1553.3,1540.56,1552.82,88960,103.19,1.2,4.55
2017-08-22,1562.36,1565.02,1551.34,1557.82,161804,97.63,0.77,4.45
2017-08-23,1572.83,1577.26,1562.93,1566.27,117051,98.67,1.27,4.47
2017-08-24,1580.51,1581.5,1572.13,1573.17,101313,100.29,1.17,4.48
2017-08-25,1569.05,1575.35,1565.45,1568.17,91608,93.13,1.25,4.34
2017-08-28,1571.01,1577.1,1560.94,1568.06,157911,96.44,1.64,4.49
2017-08-29,1573.21,1585.78,1556.93,1566.77,154633,97.88,1.01,4.35
2017-08-30,1566.57,1574.81,1566.27,1569.59,128010,98.36,1.16,4.39
2017-08-31,1578.64,1583.66,1566.56,1573.4,101367,94.75,1.05,4.63
2017-09-01,1570.95,1579.27,1563.1,1569.66,85587,98.85,1.61,4.39
2017-09-04,1575.45,1579.77,1565.06,1571.14,130249,98.1,1.62,4.45
2017-09-05,1562.45,1565.92,1553.99,1561.58,63528,102.26,1.43,4.36
2017-09-06,1575.2,1576.0,1565.94,1569.1,69021,100.54,1.42,4.33
2017-09-07,1568.03,1572.89,1560.45,1566.98,55246,97.38,1.04,4.68
2017-09-08,1560.68,1569.46,1557.88,1567.66,161796,97.56,1.39,4.17
2017-09-11,1574.11,1585.47,1560.87,1567.28,73993,100.58,1.06,4.39
2017-09-12,1568.88,1573.98,1558.8,1573.36,116029,98.71,1.35,4.2
2017-09-13,1565.63,1574.04,1554.69,1559.76,93880,94.67,1.25,4.57
2017-09-14,1559.67,1565.54,1559.22,1560.09,314586,103.33,1.19,4.37
2017-09-15,1565.48,1570.08,1552.08,1559.97,117802,95.63,1.34,4.31
2017-09-18,1564.19,1576.78,1549.02,1558.89,46870,104.31,1.51,4.1
2017-09-19,1569.82,1575.65,1563.09,1567.79,157972,99.11,1.78,4.61
2017-09-20,1566.21,1567.01,1562.25,1563.83,84553,96.48,1.47,4.17
2017-09-21,1570.03,1572.82,1554.02,1568.04,91092,92.13,1.9,4.45
2017-09-22,1560.72,1579.52,1554.04,1570.21,75432,99.97,1.39,4.51
2017-09-25,1578.17,1578.21,1566.84,1577.61,106750,94.1,1.78,4.7
2017-09-26,1569.44,1574.92,1560.37,1574.71,106192,98.89,1.44,4.29
2017-09-27,1572.3,1580.49,1565.79,1571.49,76252,102.85,1.39,4.24
2017-09-28,1571.93,1586.63,1568.19,1577.34,80558,95.13,1.29,4.3
2017-09-29,1574.25,1582.94,1573.25,1579.86,102797,99.8,1.41,4.28
2017-10-02,1580.92,1586.43,1568.54,1573.34,38673,95.98,1.44,4.08
2017-10-03,1576.12,1577.32,1570.09,1571.08,55459,100.85,0.98,4.61
2017-10-04,1573.39,1580.65,1572.1,1573.4,192527,98.17,1.51,4.3
2017-10-05,1578.85,1579.39,1574.6,1577.97,112547,97.92,0.96,4.34
2017-10-06,1573.84,1575.35,1571.13,1575.01,80020,101.01,1.51,4.45
2017-10-09,1564.43,1570.17,1560.72,1561.76,50089,99.65,1.48,4.56
2017-10-10,1561.57,1574.51,1560.06,1564.74,96516,96.05,1.69,4.18
2017-10-11,1563.79,1575.4,1553.73,1559.15,146396,102.57,1.12,4.41
2017-10-12,1548.5,1556.69,1543.59,1549.67,283702,94.34,1.09,4.17
2017-10-13,1534.38,1544.87,1515.84,1536.31,210411,98.96,1.61,4.4
2017-10-16,1541.48,1542.44,1537.19,1541.38,69232,96.18,1.06,4.39
2017-10-17,1539.67,1543.02,1533.96,1542.41,80957,94.51,1.04,4.28
2017-10-18,1543.23,1544.92,1540.48,1541.71,54797,95.4,1.38,4.38
2017-10-19,1546.38,1551.41,1544.72,1548.88,70497,98.06,1.32,4.39
2017-10-20,1554.58,1556.95,1548.89,1552.39,90659,99.03,1.37,4.33
2017-10-23,1567.15,1572.28,1558.33,1561.46,85233,100.74,1.46,4.31
2017-10-24,1551.67,1557.53,1546.38,1555.03,224543,101.83,1.47,4.14
2017-10-25,1554.65,1556.01,1554.3,1555.26,58329,98.83,1.31,4.18
2017-10-26,1549.91,1550.88,1532.34,1547.77,96951,97.08,1.34,4.25
2017-10-27,1545.03,1552.85,1535.37,1547.05,43244,100.79,1.31,4.19
2017-10-30,1549.13,1552.0,1545.96,1546.97,112685,96.66,1.34,4.25
2017-10-31,1553.01,1553.47,1543.15,1550.43,57717,94.18,0.98,4.33
2017-11-01,1556.1,1556.32,1545.6,1551.06,153437,100.51,1.52,4.35
2017-11-02,1551.69,1556.66,1541.87,1554.51,87867,101.45,1.59,4.42
2017-11-03,1553.96,1561.29,1545.67,1558.37,56342,96.06,1.49,4.36
2017-11-06,1568.68,1575.29,1564.71,1570.13,42570,102.93,1.47,4.35
2017-11-07,1564.42,1575.73,1562.76,1568.98,66739,99.49,1.08,4.41
2017-11-08,1567.39,1569.97,1561.01,1564.74,108635,99.15,0.97,4.19
2017-11-09,1560.9,1570.19,1557.25,1566.36,116845,96.76,1.54,4.2
2017-11-10,1573.76,1580.89,1561.69,1562.82,80872,100.62,1.33,4.27
2017-11-13,1577.39,1587.31,1569.75,1571.28,142959,94.21,1.37,4.22
2017-11-14,1570.34,1570.74,1560.94,1570.28,62674,97.18,1.38,4.06
2017-11-15,1571.98,1582.65,1563.6,1567.9,30612,96.21,1.39,4.41
2017-11-16,1558.29,1574.12,1556.27,1565.98,110527,94.79,1.49,4.17
2017-11-17,1581.82,1586.61,1556.77,1569.94,165386,100.19,1.3,4.59
2017-11-20,1567.52,1571.59,1564.44,1570.3,165998,98.88,0.85,4.34
2017-11-21,1566.98,1575.6,1560.9,1567.54,58693,100.06,1.5,4.09
2017-11-22,1567.42,1583.79,1565.81,1576.2,79389,97.29,1.47,4.42
2017-11-23,1574.66,1575.25,1568.99,1572.36,131864,100.47,1.0,4.32
2017-11-24,1567.73,1575.46,1563.42,1572.95,76815,98.2,1.03,4.36
2017-11-27,1577.82,1585.2,1570.69,1577.34,102965,96.8,1.55,4.24
2017-11-28,1567.1,1576.14,1566.55,1569.66,74118,96.43,1.6,4.17
2017-11-29,1567.36,1575.66,1565.1,1572.45,63846,93.05,0.66,4.09
2017-11-30,1563.85,1577.73,1554.6,1567.64,68971,100.96,1.43,4.12
2017-12-01,1573.18,1573.42,1567.45,1572.12,144681,100.64,1.27,4.1
2017-12-04,1562.47,1570.92,1558.47,1568.5,99261,105.36,1.34,4.25
2017-12-05,1568.8,1576.05,1566.13,1572.34,164185,97.18,1.36,4.3
2017-12-06,1581.38,1590.74,1570.24,1578.23,121560,96.3,1.13,4.07
2017-12-07,1595.29,1597.07,1574.11,1582.94,187697,93.68,1.49,4.44
2017-12-08,1586.87,1600.91,1578.12,1584.6,136930,100.32,1.15,4.32
2017-12-11,1580.24,1587.06,1580.17,1584.61,133751,99.75,1.51,4.66
2017-12-12,1580.4,1592.07,1580.18,1582.14,94070,101.82,1.57,4.24
2017-12-13,1590.06,1594.84,1589.57,1589.91,328957,95.6,1.1,4.63
2017-12-14,1585.16,1588.19,1583.19,1586.82,103267,99.7,1.11,4.41
2017-12-15,1586.34,1591.24,1579.99,1582.06,44829,96.64,1.35,4.0
2017-12-18,1587.57,1587.62,1584.1,1586.53,109887,101.27,1.7,4.12
2017-12-19,1587.28,1589.18,1575.79,1582.97,66641,99.28,1.17,4.34
2017-12-20,1577.17,1583.24,1574.13,1578.65,148272,94.08,1.22,4.03
2017-12-21,1578.15,1590.09,1556.57,1571.9,131969,97.69,1.4,4.16
2017-12-22,1569.14,1571.81,1556.83,1569.92,91435,93.16,1.49,4.05
2017-12-25,1566.08,1573.9,1557.76,1570.66,69205,95.12,1.45,4.61
2017-12-26,1582.54,1583.74,1568.36,1572.27,104670,95.26,1.33,4.45
2017-12-27,1568.77,1593.3,1556.17,1577.4,76382,96.37,1.24,4.24
2017-12-28,1576.93,1581.29,1575.1,1580.43,135282,97.3,1.4,4.51
2017-12-29,1576.92,1583.65,1571.67,1579.9,123303,98.37,0.52,4.47
2018-01-01,1592.46,1599.75,1577.24,1580.56,319459,98.24,1.79,4.48
2018-01-02,1592.61,1604.24,1577.67,1584.02,82615,97.87,1.27,4.2
2018-01-03,1598.43,1600.76,1590.53,1591.3,87433,98.71,1.37,4.23
